Index,URL,CENA,POPLATKY ZA SLUŽBY,POPLATKY ZA ENERGII,VRATNÁ KAUCE,TYP NABÍDKY,LOKACE,ČÍSLO INZERÁTU,DISPOZICE,STAV,DOSTUPNÉ OD,VLASTNICTVÍ,TYP BUDOVY,PLOCHA,VYBAVENO,PODLAŽÍ,PENB,Internet,Energie,Balkón,Terasa,Sklep,Lodžie,Bezbariérový přístup,Parkování,Výtah,Garáž,MHD,Pošta,Obchod,Banka,Restaurace,Lékárna,Škola,Mateřská škola,Sportoviště,Hřiště
401,https://www.bezrealitky.cz/nemovitosti-byty-domy/774738-nabidka-prodej-bytu-ricni,1 290 000 Kč,NaN,NaN,NaN,PRODEJ,"Říční, Svitavy-předměstí, Pardubický kraj",774738,2+kk,Ve výstavbě,NaN,Družstevní,Cihla,55 m²,Nevybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,676 m,332 m,238 m,751 m,218 m,1 415 m,1 545 m,602 m,993 m,539 m
402,https://www.bezrealitky.cz/nemovitosti-byty-domy/774720-nabidka-prodej-bytu-olomoucka,3 675 000 Kč,NaN,NaN,NaN,PRODEJ,"Olomoucká, Opava-Předměstí, Moravskoslezský kraj",774720,2+1,Velmi dobrý,NaN,Osobní,Cihla,73 m²,Vybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,48 m,377 m,238 m,2 512 m,1 527 m,1 837 m,652 m,1 352 m,2 365 m,2 021 m
403,https://www.bezrealitky.cz/nemovitosti-byty-domy/774710-nabidka-prodej-bytu-dr-martinka,2 090 000 Kč,NaN,NaN,NaN,PRODEJ,"Dr. Martínka, Ostrava - Hrabůvka, Moravskoslezský kraj",774710,3+1,Dobrý,NaN,Družstevní,Panel,63 m²,Částečně,8,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104 m,486 m,7 m,472 m,1 044 m,265 m,458 m,403 m,1 294 m,392 m
404,https://www.bezrealitky.cz/nemovitosti-byty-domy/729686-nabidka-prodej-bytu,4 450 000 Kč,NaN,NaN,NaN,PRODEJ,"Antonínská, Brno - Veveří, Jihomoravský kraj",729686,2+kk,Velmi dobrý,12. 8. 2022,NaN,Cihla,46 m²,Nevybaveno,NaN,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,111 m,184 m,77 m,70 m,11 m,168 m,122 m,764 m,606 m,440 m
405,https://www.bezrealitky.cz/nemovitosti-byty-domy/774688-nabidka-prodej-bytu-nad-cihelnou,2 950 000 Kč,NaN,NaN,NaN,PRODEJ,"Nad Cihelnou, Velešín, Jihočeský kraj",774688,3+1,Dobrý,NaN,Osobní,Panel,67 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,563 m,1 419 m,715 m,NaN,730 m,1 233 m,1 249 m,1 286 m,723 m,712 m
406,https://www.bezrealitky.cz/nemovitosti-byty-domy/774687-nabidka-prodej-bytu-ripovska,2 381 500 Kč,NaN,NaN,NaN,PRODEJ,"Řípovská, Třebíč, Kraj Vysočina",774687,2+kk,Dobrý,NaN,Osobní,Panel,35 m²,Částečně,7,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,114 m,848 m,462 m,2 021 m,839 m,113 m,970 m,545 m,398 m,190 m
407,https://www.bezrealitky.cz/nemovitosti-byty-domy/774679-nabidka-prodej-bytu,6 999 000 Kč,NaN,NaN,NaN,PRODEJ,"Železná Ruda - Špičák, Plzeňský kraj",774679,3+1,Velmi dobrý,NaN,Osobní,Panel,75 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,1.0,629 m,2 446 m,2 398 m,5 720 m,1 419 m,4 345 m,2 359 m,2 506 m,6 009 m,2 054 m
408,https://www.bezrealitky.cz/nemovitosti-byty-domy/774678-nabidka-prodej-bytu-sidliste,740 000 Kč,NaN,NaN,NaN,PRODEJ,"Sídliště, Rotava, Karlovarský kraj",774678,1+1,Dobrý,NaN,Osobní,Panel,35 m²,Částečně,5,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,14 m,250 m,153 m,6 596 m,5 318 m,362 m,11 561 m,NaN,363 m,6 719 m
409,https://www.bezrealitky.cz/nemovitosti-byty-domy/774675-nabidka-prodej-bytu-havirska-i,1 690 000 Kč,NaN,NaN,NaN,PRODEJ,"Havířská I, Žacléř, Královéhradecký kraj",774675,2+1,Velmi dobrý,NaN,Osobní,Cihla,59 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,208 m,1 757 m,1 711 m,NaN,280 m,1 249 m,451 m,676 m,NaN,5 826 m
410,https://www.bezrealitky.cz/nemovitosti-byty-domy/764692-nabidka-prodej-bytu-u-potoka-jinocany,5 290 000 Kč,NaN,NaN,NaN,PRODEJ,"U potoka, Jinočany, Středočeský kraj",764692,2+kk,Velmi dobrý,8. 2. 2023,Osobní,Cihla,55 m²,Částečně,2,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,276 m,372 m,315 m,5 500 m,444 m,5 549 m,404 m,632 m,3 978 m,524 m
411,https://www.bezrealitky.cz/nemovitosti-byty-domy/746980-nabidka-prodej-bytu-porici-brno,6 700 000 Kč,NaN,NaN,NaN,PRODEJ,"Poříčí, Staré Brno, Jihomoravský kraj",746980,2+1,Velmi dobrý,21. 10. 2022,NaN,Cihla,81 m²,Částečně,1,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,206 m,456 m,298 m,429 m,52 m,485 m,229 m,653 m,311 m,312 m
412,https://www.bezrealitky.cz/nemovitosti-byty-domy/774668-nabidka-prodej-bytu-recka,1 890 000 Kč,NaN,NaN,NaN,PRODEJ,"Řecká, Ostrava - Poruba, Moravskoslezský kraj",774668,2+1,Dobrý,NaN,Osobní,Panel,45 m²,Nevybaveno,5,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224 m,791 m,473 m,1 605 m,776 m,774 m,527 m,905 m,2 912 m,1 734 m
413,https://www.bezrealitky.cz/nemovitosti-byty-domy/774664-nabidka-prodej-bytu-sachetni,4 100 000 Kč,NaN,NaN,NaN,PRODEJ,"Šachetní, Příbram - Březové Hory, Středočeský kraj",774664,3+1,Velmi dobrý,NaN,Osobní,Panel,72 m²,Nevybaveno,5,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,125 m,1 026 m,342 m,3 782 m,257 m,544 m,805 m,685 m,1 516 m,209 m
414,https://www.bezrealitky.cz/nemovitosti-byty-domy/774650-nabidka-prodej-bytu-pod-cernym-mostem-semily,3 750 000 Kč,NaN,NaN,NaN,PRODEJ,"Pod Černým mostem, Semily, Liberecký kraj",774650,3+1,Velmi dobrý,31. 3. 2023,Osobní,Cihla,78 m²,Nevybaveno,2,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,303 m,1 069 m,766 m,1 079 m,384 m,1 211 m,405 m,487 m,544 m,730 m
415,https://www.bezrealitky.cz/nemovitosti-byty-domy/774645-nabidka-prodej-bytu-farkasova,6 699 000 Kč,NaN,NaN,NaN,PRODEJ,"Farkašova, Praha - Kyje",774645,2+kk,Velmi dobrý,NaN,Osobní,Cihla,52 m²,Vybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,297 m,2 070 m,1 409 m,3 642 m,751 m,2 038 m,1 119 m,2 792 m,1 597 m,764 m
416,https://www.bezrealitky.cz/nemovitosti-byty-domy/774641-nabidka-prodej-bytu-machackova,2 721 000 Kč,NaN,NaN,NaN,PRODEJ,"Macháčkova, Plzeň - Skvrňany, Plzeňský kraj",774641,2+kk,Velmi dobrý,NaN,Osobní,Panel,42 m²,Částečně,8,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,249 m,60 m,222 m,155 m,1 258 m,309 m,357 m,323 m,821 m,152 m
417,https://www.bezrealitky.cz/nemovitosti-byty-domy/774623-nabidka-prodej-bytu-jablonecka,3 140 000 Kč,NaN,NaN,NaN,PRODEJ,"Jablonecká, Liberec, Liberecký kraj",774623,2+kk,Špatný,NaN,Osobní,Cihla,46 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0 m,343 m,344 m,416 m,27 m,229 m,459 m,348 m,1 471 m,194 m
418,https://www.bezrealitky.cz/nemovitosti-byty-domy/774616-nabidka-prodej-bytu-vnitrni,5 980 000 Kč,NaN,NaN,NaN,PRODEJ,"Vnitřní, Liberec - Vratislavice nad Nisou, Liberecký kraj",774616,4+1,Velmi dobrý,NaN,Družstevní,Panel,98 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,182 m,355 m,3 951 m,424 m,130 m,532 m,302 m,369 m,790 m,286 m
419,https://www.bezrealitky.cz/nemovitosti-byty-domy/757733-nabidka-prodej-bytu-habrova-praha,5 999 000 Kč,NaN,NaN,NaN,PRODEJ,"Habrová, Praha - Žižkov",757733,2+kk,Velmi dobrý,15. 4. 2023,Osobní,Panel,53 m²,Vybaveno,4,C,1.0,1.0,NaN,NaN,1.0,NaN,NaN,1.0,1.0,NaN,333 m,707 m,452 m,1 281 m,241 m,711 m,665 m,317 m,380 m,31 m
420,https://www.bezrealitky.cz/nemovitosti-byty-domy/767938-nabidka-prodej-bytu-tuklatska-praha,6 750 000 Kč,NaN,NaN,NaN,PRODEJ,"Tuklatská, Praha - Strašnice",767938,4+kk,Dobrý,26. 2. 2023,Družstevní,Panel,75 m²,Nevybaveno,10,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,130 m,610 m,52 m,463 m,222 m,404 m,440 m,363 m,809 m,229 m
421,https://www.bezrealitky.cz/nemovitosti-byty-domy/774583-nabidka-prodej-bytu,5 242 700 Kč,NaN,NaN,NaN,PRODEJ,"Štěnovický Borek - Nebílovský Borek, Plzeňský kraj",774583,4+kk,Velmi dobrý,NaN,Osobní,Cihla,118 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,789 m,5 088 m,4 689 m,9 672 m,2 663 m,5 072 m,8 139 m,10 780 m,13 436 m,5 182 m
422,https://www.bezrealitky.cz/nemovitosti-byty-domy/774570-nabidka-prodej-bytu-mladeznicka-kladno,3 499 000 Kč,NaN,NaN,NaN,PRODEJ,"Mládežnická, Kladno, Středočeský kraj",774570,2+kk,Novostavba,30. 3. 2023,Osobní,Panel,45 m²,Částečně,NaN,G,1.0,1.0,NaN,NaN,NaN,NaN,1.0,1.0,1.0,NaN,364 m,1 417 m,285 m,2 005 m,489 m,1 593 m,556 m,471 m,378 m,256 m
423,https://www.bezrealitky.cz/nemovitosti-byty-domy/774565-nabidka-prodej-bytu-hlavni-trida-ostrava,3 200 000 Kč,NaN,NaN,NaN,PRODEJ,"Hlavní třída, Ostrava - Poruba, Moravskoslezský kraj",774565,2+1,Velmi dobrý,12. 12. 2023,Družstevní,Cihla,59 m²,Částečně,2,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,1.0,NaN,107 m,1 106 m,186 m,221 m,5 m,591 m,504 m,734 m,2 561 m,172 m
424,https://www.bezrealitky.cz/nemovitosti-byty-domy/774562-nabidka-prodej-bytu-dr-martinka,2 199 000 Kč,NaN,NaN,NaN,PRODEJ,"Dr. Martínka, Ostrava - Hrabůvka, Moravskoslezský kraj",774562,3+1,Dobrý,NaN,Družstevní,Panel,72 m²,Částečně,11,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192 m,89 m,108 m,792 m,219 m,260 m,617 m,543 m,501 m,268 m
425,https://www.bezrealitky.cz/nemovitosti-byty-domy/774559-nabidka-prodej-bytu-holandska,2 550 000 Kč,NaN,NaN,NaN,PRODEJ,"Holandská, Moravská Třebová, Pardubický kraj",774559,4+1,Špatný,NaN,Družstevní,Panel,82 m²,Částečně,5,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,146 m,1 650 m,305 m,1 393 m,175 m,478 m,350 m,783 m,752 m,173 m
426,https://www.bezrealitky.cz/nemovitosti-byty-domy/774551-nabidka-prodej-bytu-steinerova-hlavni-mesto-praha,6 990 000 Kč,NaN,NaN,NaN,PRODEJ,"Steinerova, Praha - Háje",774551,3+1,Velmi dobrý,30. 3. 2023,Družstevní,Panel,73 m²,Částečně,5,B,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,206 m,274 m,160 m,182 m,356 m,483 m,249 m,368 m,543 m,334 m
427,https://www.bezrealitky.cz/nemovitosti-byty-domy/774554-nabidka-prodej-bytu-zavodni,4 650 000 Kč,NaN,NaN,NaN,PRODEJ,"Závodní, Ostrava - Zábřeh-VŽ, Moravskoslezský kraj",774554,4+1,Velmi dobrý,NaN,Družstevní,Cihla,123 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,172 m,751 m,650 m,2 160 m,731 m,900 m,1 177 m,1 025 m,482 m,827 m
428,https://www.bezrealitky.cz/nemovitosti-byty-domy/774546-nabidka-prodej-bytu-svojsikova,1 950 000 Kč,NaN,NaN,NaN,PRODEJ,"Svojsíkova, Ostrava - Poruba-sever, Moravskoslezský kraj",774546,2+1,Špatný,NaN,Osobní,Panel,41 m²,Částečně,9,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,379 m,742 m,138 m,2 993 m,155 m,441 m,422 m,15 m,1 537 m,492 m
429,https://www.bezrealitky.cz/nemovitosti-byty-domy/774521-nabidka-prodej-bytu-nejedleho,5 514 600 Kč,NaN,NaN,NaN,PRODEJ,"Nejedlého, Brno - Lesná, Jihomoravský kraj",774521,3+1,Špatný,NaN,Osobní,Panel,67 m²,Nevybaveno,10,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315 m,501 m,379 m,2 780 m,745 m,821 m,162 m,277 m,653 m,157 m
430,https://www.bezrealitky.cz/nemovitosti-byty-domy/774520-nabidka-prodej-bytu-moskevska,1 099 000 Kč,NaN,NaN,NaN,PRODEJ,"Moskevská, Karlovy Vary - Tuhnice, Karlovarský kraj",774520,1+kk,Dobrý,NaN,Osobní,Cihla,17 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,252 m,2 579 m,498 m,431 m,280 m,423 m,2 562 m,2 505 m,313 m,193 m
431,https://www.bezrealitky.cz/nemovitosti-byty-domy/774514-nabidka-prodej-bytu,2 480 000 Kč,NaN,NaN,NaN,PRODEJ,"Škvořetice, Jihočeský kraj",774514,3+1,Dobrý,NaN,Osobní,Cihla,74 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,289 m,3 345 m,311 m,6 813 m,6 541 m,6 904 m,4 111 m,3 941 m,3 878 m,376 m
432,https://www.bezrealitky.cz/nemovitosti-byty-domy/774512-nabidka-prodej-bytu-frydecka,650 000 Kč,NaN,NaN,NaN,PRODEJ,"Frýdecká, Český Těšín, Moravskoslezský kraj",774512,1+kk,Dobrý,NaN,Družstevní,Panel,21 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75 m,1 245 m,757 m,1 545 m,449 m,823 m,624 m,1 718 m,730 m,265 m
433,https://www.bezrealitky.cz/nemovitosti-byty-domy/774511-nabidka-prodej-bytu-komenskeho,2 750 000 Kč,NaN,NaN,NaN,PRODEJ,"Komenského, Doksy u Máchova jezera, Liberecký kraj",774511,2+kk,Velmi dobrý,NaN,Osobní,Ostatní,42 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,239 m,242 m,54 m,140 m,2 m,177 m,301 m,463 m,454 m,244 m
434,https://www.bezrealitky.cz/nemovitosti-byty-domy/774508-nabidka-prodej-bytu-brezinova,3 850 000 Kč,NaN,NaN,NaN,PRODEJ,"Březinova, Jihlava, Kraj Vysočina",774508,2+1,Velmi dobrý,NaN,Osobní,Panel,59 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139 m,441 m,478 m,432 m,423 m,1 696 m,191 m,215 m,811 m,63 m
435,https://www.bezrealitky.cz/nemovitosti-byty-domy/774503-nabidka-prodej-bytu-u-apolla,2 500 000 Kč,NaN,NaN,NaN,PRODEJ,"U Apolla, Valašské Meziříčí - Krásno nad Bečvou, Zlínský kraj",774503,3+kk,Dobrý,NaN,Osobní,Panel,54 m²,Nevybaveno,8,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,723 m,713 m,389 m,810 m,253 m,594 m,632 m,1 568 m,974 m,99 m
436,https://www.bezrealitky.cz/nemovitosti-byty-domy/774493-nabidka-prodej-bytu-nejedleho-sezemice,3 800 000 Kč,NaN,NaN,NaN,PRODEJ,"Nejedlého, Sezemice nad Loučnou, Pardubický kraj",774493,2+kk,Velmi dobrý,30. 3. 2023,Osobní,Cihla,58 m²,Částečně,2,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,406 m,364 m,119 m,6 920 m,468 m,5 052 m,1 311 m,724 m,5 010 m,514 m
437,https://www.bezrealitky.cz/nemovitosti-byty-domy/774487-nabidka-prodej-bytu,630 000 Kč,NaN,NaN,NaN,PRODEJ,"Rovná u Sokolova, Karlovarský kraj",774487,1+kk,Dobrý,NaN,Osobní,Panel,20 m²,Vybaveno,5,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,10 845 m,74 m,10 541 m,13 271 m,4 833 m,11 022 m,7 315 m,NaN,6 122 m,11 131 m
438,https://www.bezrealitky.cz/nemovitosti-byty-domy/774479-nabidka-prodej-bytu-pernerova,4 580 000 Kč,NaN,NaN,NaN,PRODEJ,"Pernerova, Praha - Karlín",774479,1+1,Dobrý,NaN,Družstevní,Cihla,41 m²,Nevybaveno,4,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,521 m,1 098 m,346 m,630 m,345 m,493 m,266 m,1 292 m,544 m,169 m
439,https://www.bezrealitky.cz/nemovitosti-byty-domy/774458-nabidka-prodej-bytu-karla-capka,650 000 Kč,NaN,NaN,NaN,PRODEJ,"Karla Čapka, Krupka - Maršov u Krupky, Ústecký kraj",774458,3+1,Dobrý,NaN,Družstevní,Panel,79 m²,Nevybaveno,2,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,298 m,203 m,274 m,1 041 m,506 m,364 m,177 m,138 m,233 m,1 951 m
440,https://www.bezrealitky.cz/nemovitosti-byty-domy/761859-nabidka-prodej-bytu-pionyru-straz-pod-ralskem,1 300 000 Kč,NaN,NaN,NaN,PRODEJ,"Pionýrů, Stráž pod Ralskem, Liberecký kraj",761859,1+1,Dobrý,23. 1. 2023,Osobní,Panel,47 m²,Částečně,NaN,G,1.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,365 m,404 m,175 m,283 m,148 m,225 m,357 m,10 980 m,351 m,4 677 m
441,https://www.bezrealitky.cz/nemovitosti-byty-domy/739604-nabidka-prodej-bytu-na-kralovce-praha,20 900 000 Kč,NaN,NaN,NaN,PRODEJ,"Na Královce, Praha - Vršovice",739604,5+kk,Velmi dobrý,13. 9. 2022,NaN,Cihla,144 m²,Vybaveno,10,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,1.0,1.0,289 m,696 m,242 m,246 m,196 m,319 m,331 m,409 m,575 m,281 m
442,https://www.bezrealitky.cz/nemovitosti-byty-domy/774439-nabidka-prodej-bytu-na-vyhlidce,2 900 000 Kč,NaN,NaN,NaN,PRODEJ,"Na Vyhlídce, Klášterec nad Ohří, Ústecký kraj",774439,3+1,Velmi dobrý,NaN,Družstevní,Panel,65 m²,Částečně,6,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,302 m,1 005 m,313 m,1 858 m,397 m,726 m,606 m,283 m,8 710 m,402 m
443,https://www.bezrealitky.cz/nemovitosti-byty-domy/774436-nabidka-prodej-bytu-kozlerova,2 490 000 Kč,NaN,NaN,NaN,PRODEJ,"Kozlerova, Rokycany, Plzeňský kraj",774436,1+1,Dobrý,NaN,Osobní,Cihla,39 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,322 m,1 229 m,329 m,514 m,288 m,636 m,319 m,1 697 m,1 179 m,274 m
444,https://www.bezrealitky.cz/nemovitosti-byty-domy/774435-nabidka-prodej-bytu-svahova,1 799 000 Kč,NaN,NaN,NaN,PRODEJ,"Svahová, Chomutov II, Ústecký kraj",774435,3+1,Špatný,NaN,Družstevní,Panel,68 m²,Nevybaveno,4,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,320 m,743 m,1 545 m,3 030 m,568 m,1 330 m,580 m,2 735 m,2 036 m,338 m
445,https://www.bezrealitky.cz/nemovitosti-byty-domy/774431-nabidka-prodej-bytu-vojanova,3 290 000 Kč,NaN,NaN,NaN,PRODEJ,"Vojanova, Plzeň - Skvrňany, Plzeňský kraj",774431,3+1,Velmi dobrý,NaN,Osobní,Panel,69 m²,Vybaveno,5,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,257 m,502 m,190 m,632 m,3 978 m,703 m,182 m,228 m,3 626 m,208 m
446,https://www.bezrealitky.cz/nemovitosti-byty-domy/766984-nabidka-prodej-bytu-strnadovych-hlavni-mesto-praha,5 600 000 Kč,NaN,NaN,NaN,PRODEJ,"Strnadových, Praha - Vysočany",766984,1+kk,Novostavba,21. 2. 2023,Osobní,Cihla,37 m²,Vybaveno,5,A,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,1.0,1.0,367 m,1 645 m,435 m,1 504 m,515 m,1 742 m,1 407 m,1 932 m,607 m,96 m
447,https://www.bezrealitky.cz/nemovitosti-byty-domy/763333-nabidka-prodej-bytu-zimova-hlavni-mesto-praha,9 967 806 Kč,NaN,NaN,NaN,PRODEJ,"Zimova, Praha - Kamýk",763333,3+kk,Novostavba,1. 7. 2024,Osobní,Cihla,71 m²,Nevybaveno,8,B,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
448,https://www.bezrealitky.cz/nemovitosti-byty-domy/763328-nabidka-prodej-bytu-zimova-hlavni-mesto-praha,7 036 500 Kč,NaN,NaN,NaN,PRODEJ,"Zimova, Praha - Kamýk",763328,2+kk,Ve výstavbě,1. 7. 2024,Osobní,Cihla,50 m²,Nevybaveno,7,B,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
449,https://www.bezrealitky.cz/nemovitosti-byty-domy/774417-nabidka-prodej-bytu-na-vetrniku,3 389 999 Kč,NaN,NaN,NaN,PRODEJ,"Na Větrníku, Chrudim, Pardubický kraj",774417,3+1,Velmi dobrý,NaN,Osobní,Panel,75 m²,Částečně,10,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,152 m,771 m,1 605 m,2 264 m,718 m,1 714 m,1 927 m,4 114 m,1 957 m,763 m
450,https://www.bezrealitky.cz/nemovitosti-byty-domy/750163-nabidka-prodej-bytu-radounova-praha,9 700 000 Kč,NaN,NaN,NaN,PRODEJ,"Radouňova, Praha - Stodůlky",750163,3+kk,Velmi dobrý,9. 11. 2022,NaN,Nízkoenergetický,100 m²,Částečně,2,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,294 m,1 483 m,637 m,1 598 m,839 m,917 m,709 m,1 287 m,868 m,238 m
451,https://www.bezrealitky.cz/nemovitosti-byty-domy/774407-nabidka-prodej-bytu-lucni,1 099 000 Kč,NaN,NaN,NaN,PRODEJ,"Luční, Janov u Litvínova, Ústecký kraj",774407,4+1,Velmi dobrý,NaN,Družstevní,Panel,83 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,528 m,799 m,797 m,3 660 m,2 961 m,4 347 m,496 m,4 472 m,6 383 m,29 m
452,https://www.bezrealitky.cz/nemovitosti-byty-domy/774400-nabidka-prodej-bytu-bajgarova,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
453,https://www.bezrealitky.cz/nemovitosti-byty-domy/774397-nabidka-prodej-bytu-lorencova-zlin,4 300 000 Kč,NaN,NaN,NaN,PRODEJ,"Lorencova, Zlín, Zlínský kraj",774397,2+1,Velmi dobrý,1. 7. 2023,Osobní,Cihla,60 m²,Vybaveno,5,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91 m,1 526 m,298 m,319 m,135 m,262 m,202 m,252 m,574 m,119 m
454,https://www.bezrealitky.cz/nemovitosti-byty-domy/774392-nabidka-prodej-bytu-havlickova-roudnice-nad-labem,3 500 000 Kč,NaN,NaN,NaN,PRODEJ,"Havlíčkova, Roudnice nad Labem, Ústecký kraj",774392,2+kk,Novostavba,29. 3. 2023,Osobní,Cihla,55 m²,Částečně,1,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,656 m,751 m,498 m,746 m,44 m,522 m,566 m,1 646 m,1 697 m,273 m
455,https://www.bezrealitky.cz/nemovitosti-byty-domy/774385-nabidka-prodej-bytu-prodlouzena-pardubice,2 650 000 Kč,NaN,NaN,NaN,PRODEJ,"Prodloužená, Pardubice, Pardubický kraj",774385,1+kk,Velmi dobrý,29. 3. 2023,Osobní,Panel,28 m²,Částečně,1,D,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,228 m,341 m,641 m,704 m,210 m,423 m,465 m,400 m,2 175 m,210 m
456,https://www.bezrealitky.cz/nemovitosti-byty-domy/774375-nabidka-prodej-bytu-manesova,860 000 Kč,NaN,NaN,NaN,PRODEJ,"Mánesova, Sokolov, Karlovarský kraj",774375,1+kk,Dobrý,NaN,Osobní,Panel,22 m²,Nevybaveno,6,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,366 m,786 m,201 m,599 m,320 m,542 m,64 m,2 011 m,2 833 m,312 m
457,https://www.bezrealitky.cz/nemovitosti-byty-domy/774368-nabidka-prodej-bytu-trida-edvarda-benese,2 575 000 Kč,NaN,NaN,NaN,PRODEJ,"třída Edvarda Beneše, Nový Hradec Králové, Královéhradecký kraj",774368,1+kk,Velmi dobrý,NaN,Osobní,Panel,31 m²,Částečně,11,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224 m,702 m,148 m,2 910 m,421 m,134 m,547 m,1 730 m,659 m,213 m
